2003	1	18	12	0	0	574	598	510
2003	1	18	13	0	0	586	539	489
2003	1	18	14	0	0	536	258	400
2003	1	18	15	0	0	425	86	289
2003	1	18	16	0	0	267	60	113
2003	1	18	17	0	0	53	0	0
2003	1	18	18	0	0	0	0	0
2003	1	18	19	0	0	0	0	0
2003	1	18	20	0	0	0	0	0
2003	1	18	21	0	0	0	0	0
2003	1	18	22	0	0	0	0	0
2003	1	18	23	0	0	0	0	0
2003	1	19	0	0	0	0	0	0
2003	1	19	1	0	0	0	0	0
2003	1	19	2	0	0	0	0	0
2003	1	19	3	0	0	0	0	0
2003	1	19	4	0	0	0	0	0
2003	1	19	5	0	0	0	0	0
2003	1	19	6	0	0	0	3	0
2003	1	19	7	0	0	0	11	0
2003	1	19	8	0	0	0	149	114
2003	1	19	9	0	0	30	401	248
2003	1	19	10	0	0	224	529	387
2003	1	19	11	0	0	505	596	475
2003	1	19	12	0	0	581	603	517
2003	1	19	13	0	0	593	546	495
2003	1	19	14	0	0	543	254	405
2003	1	19	15	0	0	432	90	294
2003	1	19	16	0	0	273	64	116
2003	1	19	17	0	0	55	0	0
2003	1	19	18	0	0	0	0	0
2003	1	19	19	0	0	0	0	0
2003	1	19	20	0	0	0	0	0
2003	1	19	21	0	0	0	0	0
2003	1	19	22	0	0	0	0	0
2003	1	19	23	0	0	0	0	0
2003	1	20	0	0	0	0	0	0
2003	1	20	1	0	0	0	0	0
2003	1	20	2	0	0	0	0	0
2003	1	20	3	0	0	0	0	0
2003	1	20	4	0	0	0	0	0
2003	1	20	5	0	0	0	0	0
2003	1	20	6	0	0	0	3	0
2003	1	20	7	0	0	0	11	0
2003	1	20	8	0	0	0	150	117
2003	1	20	9	0	0	24	403	254
2003	1	20	10	0	0	187	531	388
2003	1	20	11	0	0	508	601	476
2003	1	20	12	0	0	585	607	518
2003	1	20	13	0	0	597	549	498
2003	1	20	14	0	0	547	256	408
2003	1	20	15	0	0	434	99	296
2003	1	20	16	0	0	275	68	122
2003	1	20	17	0	0	55	0	2
2003	1	20	18	0	0	0	0	0
2003	1	20	19	0	0	0	0	0
2003	1	20	20	0	0	0	0	0
