0.45	99.74	309.55	53.42	273.92
1.14	97.45	306.83	95.80	376.56
1.81	94.61	302.05	150.58	452.73
2.86	91.00	294.04	202.84	508.58
3.69	86.98	286.16	253.39	548.97
4.30	82.56	302.14	366.59	577.21
6.33	72.24	295.89	533.47	595.41
7.70	67.08	302.88	578.74	604.86
7.62	67.68	304.36	587.81	606.19
8.78	62.48	269.04	579.31	599.48
9.17	60.39	258.20	519.91	584.29
9.17	60.16	259.37	486.39	559.59
9.24	59.47	260.33	439.88	523.55
9.03	59.94	260.16	381.63	473.34
8.82	60.55	260.13	313.71	404.63
8.44	62.40	259.72	238.12	311.57
6.66	72.00	256.10	95.25	189.47
4.39	84.60	252.12	18.44	56.18
3.33	90.51	249.63	2.69	0.00
2.38	94.37	247.59	0.00	0.00
1.68	96.24	245.93	0.00	0.00
1.24	97.26	244.72	0.00	0.00
0.75	98.04	242.60	0.00	0.00
0.64	98.75	242.08	0.00	0.00
0.32	99.20	241.44	0.00	0.00
0.58	99.79	242.62	0.00	0.00
0.28	99.84	242.05	0.00	0.00
0.02	99.89	241.21	0.00	0.00
-0.20	100.00	241.22	0.00	0.00
-0.28	100.00	240.48	0.00	0.00
-0.49	100.00	239.68	0.00	0.00
-0.77	100.00	238.57	0.00	0.00
-0.96	100.00	237.79	0.00	0.00
-1.04	100.00	237.71	0.00	0.00
-1.32	100.00	237.95	0.00	0.00
-1.48	100.00	237.63	0.00	0.00
-1.37	100.00	238.18	0.00	0.00
-1.28	100.00	272.75	0.00	0.00
-0.86	100.00	303.82	0.00	0.00
-0.61	100.00	300.70	0.00	0.00
-0.49	100.00	288.49	0.00	0.00
-0.39	100.00	303.96	0.00	0.00
-0.26	100.00	311.44	0.00	0.00
0.02	100.00	317.87	0.00	0.00
0.21	100.00	319.53	0.00	0.00
0.93	100.00	321.03	0.00	0.00
1.23	99.95	321.09	0.00	28.71
1.13	100.00	321.70	5.81	151.90
1.56	99.76	322.79	23.81	281.78
2.10	99.26	324.16	47.24	383.10
2.50	98.45	322.07	61.17	458.21
2.93	96.77	324.56	102.29	513.29
3.10	91.57	323.31	128.18	553.14
3.50	92.22	321.72	193.19	581.01
3.94	86.02	321.13	194.04	598.98
3.28	92.25	322.08	111.54	608.30
2.82	91.72	321.11	128.62	609.59
2.90	91.31	320.51	153.72	602.95
2.62	91.17	319.26	138.10	587.92
2.97	85.23	314.40	211.35	563.49
2.61	85.82	306.75	137.86	527.89
1.90	88.73	306.68	101.04	478.28
1.68	89.02	308.48	50.08	410.45
1.81	83.84	309.37	38.69	318.53
1.22	87.92	308.25	19.40	197.49
0.83	90.11	312.92	2.59	62.55
0.18	97.16	314.23	0.00	0.00
0.04	99.13	312.87	0.00	0.00
-0.18	99.61	309.01	0.00	0.00
-0.36	99.83	309.00	0.00	0.00
-0.87	100.00	314.23	0.00	0.00
-0.91	100.00	314.59	0.00	0.00
-1.04	100.00	315.04	0.00	0.00
-0.90	99.88	315.27	0.00	0.00
-0.70	99.83	315.23	0.00	0.00
-0.90	99.83	315.50	0.00	0.00
-1.10	99.76	315.31	0.00	0.00
-1.18	99.88	315.19	0.00	0.00
-1.20	99.70	315.04	0.00	0.00
